index,x,y,z
0,-12.539374059861,-3.690222582912,0.789346000000
1,-12.543466534531,-3.697367570274,0.789346000000
2,-12.551071510202,-3.716059756719,0.789346000000
3,-12.556953952112,-3.732868747575,0.789346000000
4,-12.561614778576,-3.748953152035,0.789346000000
5,-12.563634240488,-3.757353053980,0.789346000000
6,-12.568061408550,-3.785422981984,0.789346000000
7,-12.568672499340,-3.808038004983,0.789346000000
8,-12.564947891117,-3.838196666621,0.789346000000
9,-12.558982164075,-3.861194146041,0.789346000000
10,-12.556953943428,-3.867420956190,0.789346000000
11,-12.546037327882,-3.895112850628,0.789346000000
12,-12.537466567062,-3.913101672134,0.789346000000
