index,x,y,z
0,-14.173498386817,-3.773045485755,0.789346000000
1,-14.149719842592,-3.757353056390,0.789346000000
2,-14.127643162510,-3.737989914610,0.789346000000
3,-14.124413844375,-3.734682630701,0.789346000000
4,-14.111250141999,-3.719623361343,0.789346000000
5,-14.100613459468,-3.705135294252,0.789346000000
6,-14.095931229423,-3.697880495765,0.789346000000
7,-14.086739111373,-3.681435785860,0.789346000000
8,-14.080401976697,-3.667570810768,0.789346000000
9,-14.076366409894,-3.656970511030,0.789346000000
10,-14.073668284960,-3.648719929101,0.789346000000
11,-14.067804314816,-3.624935566066,0.789346000000
12,-14.063233008482,-3.582796722829,0.789346000000
