index,x,y,z
0,-14.173498386817,-3.773045485755,0.789346000000
1,-14.156245176276,-3.763863878570,0.789346000000
2,-14.139036891482,-3.756545614012,0.789346000000
3,-14.105145819196,-3.746823064324,0.789346000000
4,-14.076306844488,-3.742965276121,0.789346000000
5,-14.051020504192,-3.742730052470,0.789346000000
6,-14.014250196313,-3.747634959472,0.789346000000
7,-13.985467875547,-3.756075019694,0.789346000000
8,-13.966996058405,-3.763863878570,0.789346000000
9,-13.952718810736,-3.771319109967,0.789346000000
