index,x,y,z
0,-12.411620846209,-4.210146413924,0.839346
1,-12.432624790162,-4.230924055737,0.839346
2,-12.453600763376,-4.246538397303,0.839346
3,-12.487839297591,-4.265363201552,0.839346
4,-12.531022883576,-4.281221608304,0.839346
5,-12.575504398849,-4.290818386702,0.839346
6,-12.60360504871,-4.293920344232,0.839346
7,-12.631058574891,-4.294901107892,0.839346
